City,PM25,NO2,PM10,AQI_PM25,AQI_NO2,AQI_PM10,AQI_MAX,datetimeUtc
Gera Friedericistr.,3.9,11,7.7,17,11,8,17,2024-02-14T06:00:00+00:00
Gera Friedericistr.,4.2,8.1,6.8,18,8,7,18,2024-02-14T07:00:00+00:00
Gera Friedericistr.,4.6,8.1,8.2,20,8,8,20,2024-02-14T08:00:00+00:00
Gera Friedericistr.,4,8,7.3,17,8,7,17,2024-02-14T09:00:00+00:00
Gera Friedericistr.,3.6,8.2,6.3,15,8,6,15,2024-02-14T10:00:00+00:00
Gera Friedericistr.,3.4,10,5.7,15,10,6,15,2024-02-14T11:00:00+00:00
Gera Friedericistr.,3.3,11,5.8,14,11,6,14,2024-02-14T12:00:00+00:00
Gera Friedericistr.,3.3,15,5.2,14,15,5,15,2024-02-14T13:00:00+00:00
Gera Friedericistr.,3.6,17,5.5,15,17,6,17,2024-02-14T14:00:00+00:00
Gera Friedericistr.,3.2,19,4.8,14,18,5,18,2024-02-14T15:00:00+00:00
Gera Friedericistr.,3.7,23,5.3,16,22,5,22,2024-02-14T16:00:00+00:00
Gera Friedericistr.,4.6,16,6.8,20,16,7,20,2024-02-14T17:00:00+00:00
Gera Friedericistr.,5.5,9.8,7.6,23,10,8,23,2024-02-14T18:00:00+00:00
Gera Friedericistr.,5.7,15,8.1,24,15,8,24,2024-02-14T19:00:00+00:00
Gera Friedericistr.,4.8,15,6.6,20,15,7,20,2024-02-14T20:00:00+00:00
Gera Friedericistr.,4.5,11,6.3,19,11,6,19,2024-02-14T21:00:00+00:00
Gera Friedericistr.,5,9.8,6.9,21,10,7,21,2024-02-14T22:00:00+00:00
Gera Friedericistr.,4.3,9.6,5.8,18,10,6,18,2024-02-14T23:00:00+00:00
Gera Friedericistr.,3.3,12,4.4,14,12,5,14,2024-02-15T00:00:00+00:00
Gera Friedericistr.,2.6,17,3.7,11,17,4,17,2024-02-15T01:00:00+00:00
Gera Friedericistr.,2.2,22,3.3,10,21,4,21,2024-02-15T02:00:00+00:00
Gera Friedericistr.,2.7,25,4.9,12,24,5,24,2024-02-15T03:00:00+00:00
Gera Friedericistr.,2.8,34,4.6,12,33,5,33,2024-02-15T04:00:00+00:00
Gera Friedericistr.,3.2,33,5,14,32,5,32,2024-02-15T05:00:00+00:00
Gera Friedericistr.,3.4,24,5.7,15,23,6,23,2024-02-15T06:00:00+00:00
Gera Friedericistr.,4.3,15,7.1,18,15,7,18,2024-02-15T07:00:00+00:00
Gera Friedericistr.,7.1,12,11,30,12,11,30,2024-02-15T08:00:00+00:00
Gera Friedericistr.,6.3,9.5,9.6,27,9,9,27,2024-02-15T09:00:00+00:00
Gera Friedericistr.,5,9.1,7.6,21,9,8,21,2024-02-15T10:00:00+00:00
Gera Friedericistr.,4.4,9.1,6.6,19,9,7,19,2024-02-15T11:00:00+00:00
Gera Friedericistr.,3.9,10,6,17,10,6,17,2024-02-15T12:00:00+00:00
Gera Friedericistr.,2.7,18,5.2,12,17,5,17,2024-02-15T13:00:00+00:00
Gera Friedericistr.,2.5,29,4.7,11,28,5,28,2024-02-15T14:00:00+00:00
Gera Friedericistr.,3.3,32,6.9,14,31,7,31,2024-02-15T15:00:00+00:00
Gera Friedericistr.,3.8,31,6.9,16,30,7,30,2024-02-15T16:00:00+00:00
Gera Friedericistr.,4.2,29,7.1,18,28,7,28,2024-02-15T17:00:00+00:00
Gera Friedericistr.,7.1,22,13,30,21,13,30,2024-02-15T18:00:00+00:00
Gera Friedericistr.,8.1,20,14,34,19,13,34,2024-02-15T19:00:00+00:00
Gera Friedericistr.,9.5,23,14,40,22,13,40,2024-02-15T20:00:00+00:00
Gera Friedericistr.,9.3,13,14,39,13,13,39,2024-02-15T21:00:00+00:00
Gera Friedericistr.,8.3,14,11,35,14,11,35,2024-02-15T22:00:00+00:00
Gera Friedericistr.,7.8,15,12,33,15,12,33,2024-02-15T23:00:00+00:00
Gera Friedericistr.,5.6,9.8,8.3,24,10,8,24,2024-02-16T00:00:00+00:00
Gera Friedericistr.,5.5,11,8.2,23,11,8,23,2024-02-16T01:00:00+00:00
Gera Friedericistr.,5.3,20,9.2,23,19,9,23,2024-02-16T02:00:00+00:00
Gera Friedericistr.,4.3,28,6.5,18,27,7,27,2024-02-16T03:00:00+00:00
Gera Friedericistr.,4.1,42,6.7,18,40,7,40,2024-02-16T04:00:00+00:00
Gera Friedericistr.,4.4,26,7.9,19,25,8,25,2024-02-16T05:00:00+00:00
Gera Friedericistr.,4.7,17,7.6,20,17,8,20,2024-02-16T06:00:00+00:00
Gera Friedericistr.,5.9,10,13,25,10,13,25,2024-02-16T07:00:00+00:00
Gera Friedericistr.,6,9.1,12,25,9,12,25,2024-02-16T08:00:00+00:00
Gera Friedericistr.,4.8,7.7,9.6,20,8,9,20,2024-02-16T09:00:00+00:00
Gera Friedericistr.,3.8,8.5,5.3,16,9,5,16,2024-02-19T22:00:00+00:00
Gera Friedericistr.,3.3,6.1,4.6,14,6,5,14,2024-02-19T23:00:00+00:00
Gera Friedericistr.,3.3,4.3,4.5,14,5,5,14,2024-02-20T00:00:00+00:00
Gera Friedericistr.,3.4,5.2,4.7,15,5,5,15,2024-02-20T01:00:00+00:00
Gera Friedericistr.,3.8,5.6,5.3,16,6,5,16,2024-02-20T02:00:00+00:00
Gera Friedericistr.,4.4,5.7,5.9,19,6,6,19,2024-02-20T03:00:00+00:00
Gera Friedericistr.,4.5,8,6.3,19,8,6,19,2024-02-20T04:00:00+00:00
Gera Friedericistr.,3.7,6.4,5.2,16,7,5,16,2024-02-20T05:00:00+00:00
Gera Friedericistr.,2.9,5.6,4.1,13,6,4,13,2024-02-20T06:00:00+00:00
Gera Friedericistr.,2.7,3.6,4.4,12,4,5,12,2024-02-20T07:00:00+00:00
Gera Friedericistr.,2.5,3.1,4.4,11,3,5,11,2024-02-20T08:00:00+00:00
Gera Friedericistr.,3.3,4.2,8.2,14,4,8,14,2024-02-20T09:00:00+00:00
Gera Friedericistr.,4.8,3.4,7.6,20,4,8,20,2024-02-20T10:00:00+00:00
Gera Friedericistr.,5.7,5.6,11,24,6,11,24,2024-02-20T11:00:00+00:00
Gera Friedericistr.,6.6,7.6,14,28,8,13,28,2024-02-20T12:00:00+00:00
Gera Friedericistr.,6.6,10,15,28,10,14,28,2024-02-20T13:00:00+00:00
Gera Friedericistr.,6.2,12,11,26,12,11,26,2024-02-20T14:00:00+00:00
Gera Friedericistr.,6.3,13,12,27,13,12,27,2024-02-20T15:00:00+00:00
Gera Friedericistr.,6,7.7,11,25,8,11,25,2024-02-20T16:00:00+00:00
Gera Friedericistr.,6,7.6,10,25,8,10,25,2024-02-20T17:00:00+00:00
Gera Friedericistr.,7.2,7.2,12,30,7,12,30,2024-02-20T18:00:00+00:00
Gera Friedericistr.,7.1,8.1,11,30,8,11,30,2024-02-20T19:00:00+00:00
Gera Friedericistr.,6.9,8.2,10,29,8,10,29,2024-02-20T20:00:00+00:00
Gera Friedericistr.,7.1,7.8,11,30,8,11,30,2024-02-20T21:00:00+00:00
Gera Friedericistr.,7.3,8.5,11,31,9,11,31,2024-02-20T22:00:00+00:00
Gera Friedericistr.,7.2,5.7,10,30,6,10,30,2024-02-20T23:00:00+00:00
Gera Friedericistr.,7.1,5.7,10,30,6,10,30,2024-02-21T00:00:00+00:00
Gera Friedericistr.,7,7.9,10,30,8,10,30,2024-02-21T01:00:00+00:00
Gera Friedericistr.,7.2,13,11,30,13,11,30,2024-02-21T02:00:00+00:00
Gera Friedericistr.,7.3,19,10,31,18,10,31,2024-02-21T03:00:00+00:00
Gera Friedericistr.,7.5,15,11,32,15,11,32,2024-02-21T04:00:00+00:00
Gera Friedericistr.,7.6,12,11,32,12,11,32,2024-02-21T05:00:00+00:00
Gera Friedericistr.,8.3,9,11,35,9,11,35,2024-02-21T06:00:00+00:00
Gera Friedericistr.,8.4,7.7,12,35,8,12,35,2024-02-21T07:00:00+00:00
Gera Friedericistr.,8.3,6.4,11,35,7,11,35,2024-02-21T08:00:00+00:00
Gera Friedericistr.,6.4,5.5,9.3,27,6,9,27,2024-02-21T09:00:00+00:00
Gera Friedericistr.,6.2,7.2,8.5,26,7,8,26,2024-02-21T10:00:00+00:00
Gera Friedericistr.,5.4,7.6,7.8,23,8,8,23,2024-02-21T11:00:00+00:00
Gera Friedericistr.,5.3,8,8.2,23,8,8,23,2024-02-21T12:00:00+00:00
Gera Friedericistr.,6,10,11,25,10,11,25,2024-02-21T13:00:00+00:00
Gera Friedericistr.,6.1,11,11,26,11,11,26,2024-02-21T14:00:00+00:00
Gera Friedericistr.,5.6,18,11,24,17,11,24,2024-02-21T15:00:00+00:00
Gera Friedericistr.,5.3,11,9.2,23,11,9,23,2024-02-21T16:00:00+00:00
Gera Friedericistr.,5.3,8.7,8.7,23,9,9,23,2024-02-21T17:00:00+00:00
Gera Friedericistr.,6,17,9.7,25,17,9,25,2024-02-21T18:00:00+00:00
Gera Friedericistr.,6.1,9.3,9.5,26,9,9,26,2024-02-21T19:00:00+00:00
Gera Friedericistr.,5.3,9.8,8.6,23,10,8,23,2024-02-21T20:00:00+00:00
Gera Friedericistr.,5.5,10,9.1,23,10,9,23,2024-02-21T21:00:00+00:00
Gera Friedericistr.,4.5,4.3,7.2,19,5,7,19,2024-02-21T22:00:00+00:00
Gera Friedericistr.,4.1,4.4,7.1,18,5,7,18,2024-02-21T23:00:00+00:00
Gera Friedericistr.,3.7,3.2,5.8,16,4,6,16,2024-02-22T00:00:00+00:00
Gera Friedericistr.,2.9,2.9,5.8,13,3,6,13,2024-02-22T01:00:00+00:00
Gera Friedericistr.,2.8,5.9,4.4,12,6,5,12,2024-02-22T02:00:00+00:00
Gera Friedericistr.,2.8,8.7,4.4,12,9,5,12,2024-02-22T03:00:00+00:00
Gera Friedericistr.,2.6,13,3.7,11,13,4,13,2024-02-22T04:00:00+00:00
Gera Friedericistr.,2.8,9.6,3.9,12,10,4,12,2024-02-22T05:00:00+00:00
Gera Friedericistr.,2.5,7.4,3.8,11,7,4,11,2024-02-22T06:00:00+00:00
Gera Friedericistr.,2.6,8,4,11,8,4,11,2024-02-22T07:00:00+00:00
Gera Friedericistr.,2.4,7.1,3.7,10,7,4,10,2024-02-22T08:00:00+00:00
Gera Friedericistr.,2,6.9,3.1,9,7,3,9,2024-02-22T09:00:00+00:00
Gera Friedericistr.,1.8,6.7,2.9,8,7,3,8,2024-02-22T10:00:00+00:00
Gera Friedericistr.,1.7,7.5,3.1,8,8,3,8,2024-02-22T11:00:00+00:00
Gera Friedericistr.,1.7,8.2,3.3,8,8,4,8,2024-02-22T12:00:00+00:00
Gera Friedericistr.,1.8,8.8,4.2,8,9,4,9,2024-02-22T13:00:00+00:00
Gera Friedericistr.,1.7,9,3.3,8,9,4,9,2024-02-22T14:00:00+00:00
Gera Friedericistr.,1.7,7.9,3.6,8,8,4,8,2024-02-22T15:00:00+00:00
Gera Friedericistr.,1.8,5.8,3.7,8,6,4,8,2024-02-22T16:00:00+00:00
Gera Friedericistr.,1.9,4.9,3.4,8,5,4,8,2024-02-22T17:00:00+00:00
Gera Friedericistr.,2,4.2,3.2,9,4,3,9,2024-02-22T18:00:00+00:00
Gera Friedericistr.,2,1.9,3.5,9,2,4,9,2024-02-22T19:00:00+00:00
Gera Friedericistr.,1.9,1.9,3,8,2,3,8,2024-02-22T20:00:00+00:00
Gera Friedericistr.,1.8,3,3.2,8,3,3,8,2024-02-22T21:00:00+00:00
Gera Friedericistr.,2.1,2.9,3.4,9,3,4,9,2024-02-22T22:00:00+00:00
Gera Friedericistr.,2.2,1.9,3.6,10,2,4,10,2024-02-22T23:00:00+00:00
Gera Friedericistr.,2.1,1.9,3.6,9,2,4,9,2024-02-23T00:00:00+00:00
Gera Friedericistr.,2,3.5,3.8,9,4,4,9,2024-02-23T01:00:00+00:00
Gera Friedericistr.,2,5.9,4,9,6,4,9,2024-02-23T02:00:00+00:00
Gera Friedericistr.,2,5.4,4.6,9,6,5,9,2024-02-23T03:00:00+00:00
Gera Friedericistr.,2,6.2,4.1,9,6,4,9,2024-02-23T04:00:00+00:00
Gera Friedericistr.,2.1,7.7,3.6,9,8,4,9,2024-02-23T05:00:00+00:00
Gera Friedericistr.,2.2,8.3,3.6,10,8,4,10,2024-02-23T06:00:00+00:00
Gera Friedericistr.,2,7,3.5,9,7,4,9,2024-02-23T07:00:00+00:00
Gera Friedericistr.,2.2,6.5,4.1,10,7,4,10,2024-02-23T08:00:00+00:00
Gera Friedericistr.,2.5,7.1,5.9,11,7,6,11,2024-02-23T09:00:00+00:00
Gera Friedericistr.,2.3,6.9,4.2,10,7,4,10,2024-02-23T10:00:00+00:00
Gera Friedericistr.,2.8,7,6.6,12,7,7,12,2024-02-23T11:00:00+00:00
Gera Friedericistr.,2.8,8.2,7.1,12,8,7,12,2024-02-23T12:00:00+00:00
Gera Friedericistr.,3.3,9.6,11,14,10,11,14,2024-02-23T13:00:00+00:00
Gera Friedericistr.,3.9,13,17,17,13,16,17,2024-02-23T14:00:00+00:00
Gera Friedericistr.,2.9,18,5.1,13,17,5,17,2024-02-23T15:00:00+00:00
Gera Friedericistr.,3,18,4.8,13,17,5,17,2024-02-23T16:00:00+00:00
Gera Friedericistr.,3.4,17,6,15,17,6,17,2024-02-23T17:00:00+00:00
Gera Friedericistr.,4.2,25,6.6,18,24,7,24,2024-02-23T18:00:00+00:00
Gera Friedericistr.,5.6,32,8.5,24,31,8,31,2024-02-23T19:00:00+00:00
Gera Friedericistr.,6.5,39,9.8,28,37,10,37,2024-02-23T20:00:00+00:00
Gera Friedericistr.,6.9,22,11,29,21,11,29,2024-02-23T21:00:00+00:00
Gera Friedericistr.,6.8,18,11,29,17,11,29,2024-02-23T22:00:00+00:00
Gera Friedericistr.,7.5,16,11,32,16,11,32,2024-02-23T23:00:00+00:00
Gera Friedericistr.,8.5,11,13,36,11,13,36,2024-02-24T00:00:00+00:00
Gera Friedericistr.,7.8,16,13,33,16,13,33,2024-02-24T01:00:00+00:00
Gera Friedericistr.,6.4,19,9.6,27,18,9,27,2024-02-24T02:00:00+00:00
Gera Friedericistr.,5,16,7.2,21,16,7,21,2024-02-24T03:00:00+00:00
Gera Friedericistr.,4.8,22,7.9,20,21,8,21,2024-02-24T04:00:00+00:00
Gera Friedericistr.,4.1,20,6.6,18,19,7,19,2024-02-24T05:00:00+00:00
Gera Friedericistr.,3.5,12,5.1,15,12,5,15,2024-02-24T06:00:00+00:00
Gera Friedericistr.,4.2,8,6.3,18,8,6,18,2024-02-24T07:00:00+00:00
Gera Friedericistr.,3.8,6.1,7.6,16,6,8,16,2024-02-24T08:00:00+00:00
Gera Friedericistr.,3.5,6.7,5.9,15,7,6,15,2024-02-24T09:00:00+00:00
Gera Friedericistr.,3.1,6.7,5,13,7,5,13,2024-02-24T10:00:00+00:00
Gera Friedericistr.,2.5,4.8,4.9,11,5,5,11,2024-02-24T11:00:00+00:00
Gera Friedericistr.,2.5,6.9,4.1,11,7,4,11,2024-02-24T12:00:00+00:00
Gera Friedericistr.,2.2,6.7,3.5,10,7,4,10,2024-02-24T13:00:00+00:00
Gera Friedericistr.,2.8,9.5,4.8,12,9,5,12,2024-02-24T14:00:00+00:00
Gera Friedericistr.,2.2,30,3.3,10,29,4,29,2024-02-24T15:00:00+00:00
Gera Friedericistr.,2,54,4.7,9,51,5,51,2024-02-24T16:00:00+00:00
Gera Friedericistr.,2.3,42,3.7,10,40,4,40,2024-02-24T17:00:00+00:00
Gera Friedericistr.,5.5,39,9.1,23,37,9,37,2024-02-24T18:00:00+00:00
Gera Friedericistr.,13,36,19,54,34,18,54,2024-02-24T19:00:00+00:00
Gera Friedericistr.,15,23,20,58,22,19,58,2024-02-24T20:00:00+00:00
Gera Friedericistr.,17,22,25,62,21,24,62,2024-02-24T21:00:00+00:00
Gera Friedericistr.,15,13,20,58,13,19,58,2024-02-24T22:00:00+00:00
Gera Friedericistr.,10,22,14,42,21,13,42,2024-02-24T23:00:00+00:00
Gera Friedericistr.,5.1,15,7,22,15,7,22,2024-02-25T00:00:00+00:00
Gera Friedericistr.,3.9,17,6.1,17,17,6,17,2024-02-25T01:00:00+00:00
Gera Friedericistr.,3.1,21,5.2,13,20,5,20,2024-02-25T02:00:00+00:00
Gera Friedericistr.,3,25,5.4,13,24,5,24,2024-02-25T03:00:00+00:00
Gera Friedericistr.,3.1,28,7.1,13,27,7,27,2024-02-25T04:00:00+00:00
Gera Friedericistr.,3.2,18,6.5,14,17,7,17,2024-02-25T05:00:00+00:00
Gera Friedericistr.,3.5,15,6.4,15,15,6,15,2024-02-25T06:00:00+00:00
Gera Friedericistr.,3.9,6.9,6.9,17,7,7,17,2024-02-25T07:00:00+00:00
Gera Friedericistr.,5.2,5.5,7.6,22,6,8,22,2024-02-25T08:00:00+00:00
Gera Friedericistr.,7.2,5,11,30,5,11,30,2024-02-25T09:00:00+00:00
Gera Friedericistr.,7.3,4.2,10,31,4,10,31,2024-02-25T10:00:00+00:00
Gera Friedericistr.,5.3,4.4,7.2,23,5,7,23,2024-02-25T11:00:00+00:00
Gera Friedericistr.,3.2,5.6,4.6,14,6,5,14,2024-02-25T12:00:00+00:00
Gera Friedericistr.,2.4,4.1,5.3,10,4,5,10,2024-02-25T13:00:00+00:00
Gera Friedericistr.,2.1,13,3.1,9,13,3,13,2024-02-25T14:00:00+00:00
Gera Friedericistr.,2,23,3.1,9,22,3,22,2024-02-25T15:00:00+00:00
Gera Friedericistr.,1.8,41,2.8,8,39,3,39,2024-02-25T16:00:00+00:00
Gera Friedericistr.,2,35,3.8,9,34,4,34,2024-02-25T17:00:00+00:00
Gera Friedericistr.,3.2,38,6.2,14,36,6,36,2024-02-25T18:00:00+00:00
Gera Friedericistr.,8.4,34,14,35,33,13,35,2024-02-25T19:00:00+00:00
Gera Friedericistr.,13,31,17,54,30,16,54,2024-02-25T20:00:00+00:00
Gera Friedericistr.,11,25,15,46,24,14,46,2024-02-25T21:00:00+00:00
Gera Friedericistr.,12,20,17,50,19,16,50,2024-02-25T22:00:00+00:00
Gera Friedericistr.,13,18,17,54,17,16,54,2024-02-25T23:00:00+00:00
Gera Friedericistr.,13,17,17,54,17,16,54,2024-02-26T00:00:00+00:00
Gera Friedericistr.,11,23,14,46,22,13,46,2024-02-26T01:00:00+00:00
Gera Friedericistr.,10,25,13,42,24,13,42,2024-02-26T02:00:00+00:00
Gera Friedericistr.,10,26,13,42,25,13,42,2024-02-26T03:00:00+00:00
Gera Friedericistr.,12,29,23,50,28,22,50,2024-02-26T08:00:00+00:00
Gera Friedericistr.,14,27,24,56,26,23,56,2024-02-26T09:00:00+00:00
Gera Friedericistr.,16,25,26,60,24,25,60,2024-02-26T10:00:00+00:00
Gera Friedericistr.,17,24,31,62,23,29,62,2024-02-26T11:00:00+00:00
Gera Friedericistr.,18,43,35,64,41,33,64,2024-02-26T12:00:00+00:00
Gera Friedericistr.,19,43,61,66,41,55,66,2024-02-26T13:00:00+00:00
Gera Friedericistr.,21,36,65,71,34,57,71,2024-02-26T14:00:00+00:00
Gera Friedericistr.,11,34,16,46,33,15,46,2024-02-28T19:00:00+00:00
Gera Friedericistr.,17,27,24,62,26,23,62,2024-02-28T20:00:00+00:00
Gera Friedericistr.,20,26,26,69,25,25,69,2024-02-28T21:00:00+00:00
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
